time21_5,latitude,longitude,halfAngle,speed,type,isMostAccurate,associatedCMEID,associatedCMEstartTime,note,associatedCMELink,catalog,featureCode,dataLevel,measurementTechnique,imageType,tilt,minorHalfWidth,speedMeasuredAtHeight,submissionTime,versionId,link
2024-08-05T16:13Z,-12.0,-60.0,37.0,316.0,S,True,2024-08-05T05:48:00-CME-001,2024-08-05T05:48Z,Measurement based on the source location and best fit between SOHO LASCO C3 and STEREO A COR2 imagery.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32543/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,9.1,2024-08-05T13:14Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32544/-1
2024-08-05T08:30Z,-36.0,-22.0,28.0,1206.0,O,True,2024-08-05T05:53:00-CME-001,2024-08-05T05:53Z,Measurement based on the best fit between SOHO LASCO C3 and STEREO A COR2 imagery.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32548/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,14.8,2025-02-20T19:24Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32549/-1
2024-08-05T17:04Z,-10.0,97.0,47.0,1095.0,O,True,2024-08-05T13:48:00-CME-001,2024-08-05T13:48Z,"Analysis based on the location of the potential source of the flare and eruption - Active Region 3765 and confirmed by a good fit in two coronagraphs with this longitude. The source is behind the limb, but is seen on disk in EUVI STEREO A.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32570/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2024-08-05T21:15Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32571/-1
2024-08-05T21:30Z,-9.0,-55.0,45.0,614.0,C,True,2024-08-05T16:00:00-CME-001,2024-08-05T16:00Z,"Measurement based on the source location. Due to a data gap in STEREO A COR2 imagery, there is no stereoscopic viewpoint available. The measured parameters may vary slightly as a result.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32565/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.4,2024-08-05T19:18Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32566/-1
2024-08-07T09:31Z,43.0,22.0,22.0,464.0,S,True,2024-08-07T02:12:00-CME-001,2024-08-07T02:12Z,"Best fit between SOHO LASCO C2/C3 with STEREO COR2A, using the source filament as a guide, finding some northward deflection.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32599/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,17.4,2024-08-07T19:26Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32600/-1
2024-08-07T09:56Z,-15.0,-27.0,40.0,518.0,C,True,2024-08-07T03:24:00-CME-001,2024-08-07T03:24Z,Measurement based on best fit between SOHO LASCO C2/C3 and STEREO A COR2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32584/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2024-08-07T18:20Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32585/-1
2024-08-07T14:48Z,20.0,-90.0,35.0,312.0,S,True,2024-08-07T03:36:00-CME-001,2024-08-07T03:36Z,"Measurement based on best fit between multiple frames of C2, C3, and COR2A, as well as location of candidate source on the NE limb. Leading edge is faint in STEREO A COR2 and becomes diffuse before reaching halfway through C3 field of view.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32586/-1,M2M_CATALOG,LE,1,SWPC_CAT,running difference,,,9.0,2024-08-07T18:53Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32587/-1
2024-08-07T11:28Z,24.0,95.0,10.0,462.0,S,True,2024-08-07T03:48:00-CME-001,2024-08-07T03:48Z,Measurement based on best fit between SOHO LASCO C2 and STEREO A COR2.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32594/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2024-08-07T19:18Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32595/-1
2024-08-07T17:48Z,-13.0,19.0,45.0,925.0,C,True,2024-08-07T14:24:00-CME-001,2024-08-07T14:24Z,Measurement based on source location. Limited imagery was used in SOHO LASCO C3 due to the CME's faintness.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32596/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.2,2024-08-07T19:22Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32597/-1
2024-08-07T20:03Z,-10.0,-180.0,47.0,545.0,C,True,2024-08-07T15:05:00-CME-001,2024-08-07T15:05Z,"Measurement using fit on back side in SOHO LASCO C2/C3 only due to a data gap in STEREO A COR2. Because this is based on the best fit of the halo in SOHO only, the longitude is very approximate.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32601/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,17.1,2024-08-07T19:38Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32602/-1
2024-08-08T03:19Z,-15.0,-10.0,30.0,375.0,S,True,2024-08-07T19:36:00-CME-001,2024-08-07T19:36Z,Measurement based on best fit between SOHO LASCO C3 and a late frame of STEREO A COR2 imagery in SWPC_CAT.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32612/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,14.4,2024-08-08T01:40Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32613/-1
2024-08-08T17:10Z,40.0,138.0,30.0,291.0,S,True,2024-08-08T04:48:00-CME-001,2024-08-08T04:48Z,Measurement based on best fit between SOHO LASCO C2 and STEREO A COR2.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32618/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2024-08-08T13:07Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32619/-1
2024-08-08T17:52Z,-36.0,-14.0,22.0,260.0,S,True,2024-08-08T05:12:00-CME-001,2024-08-08T05:12Z,Measurement based on best fit between SOHO LASCO C2 and STEREO A COR2. This event was too faint to be measured with SOHO LASCO C3.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32623/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2024-08-08T15:50Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32624/-1
2024-08-08T11:31Z,1.0,-4.0,45.0,355.0,S,True,2024-08-08T05:30:00-CME-001,2024-08-08T05:30Z,"Measurement based on source location and best fit in SOHO LASCO C3. Event is too faint to reliably track in SOHO LASCO C2 and STEREO A COR2, and was extremely faint in SOHO LASCO C3, leading to a highly speculative measurement.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32646/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2024-08-09T17:58Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32647/-1
2024-08-09T01:53Z,2.0,1.0,45.0,497.0,S,True,2024-08-08T20:00:00-CME-001,2024-08-08T20:00Z,BULK measurement based on source location and best fit between SOHO LASCO C3 and STEREO A COR2.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32639/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2024-08-10T00:36Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32640/-1
2024-08-08T23:59Z,3.0,3.0,45.0,699.0,C,True,2024-08-08T20:00:00-CME-001,2024-08-08T20:00Z,PRELIMINARY SHOCK measurement based on source location and best fit in SOHO LASCO C3. This feature was too faint to be reliably tracked in STEREO A COR2.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32639/-1,M2M_CATALOG,SH,0,SWPC_CAT,running difference,,,,2024-08-09T16:41Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32642/-1
2024-08-09T09:06Z,31.0,-50.0,26.0,447.0,S,True,2024-08-09T01:25:00-CME-001,2024-08-09T01:25Z,Measurement based on source location and best fit between SOHO LASCO C2 and STEREO A COR2. There is no SOHO LASCO C3 data available for this measurement due to a data gap from 2024-08-09T02:24Z to 2024-08-09T04:39Z.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32634/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2024-08-09T13:28Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32635/-1
2024-08-09T16:30Z,30.0,-32.0,36.0,415.0,S,True,2024-08-09T08:24:00-CME-001,2024-08-09T08:24Z,An approximate measurement based on the best fit with two coronagraphs. Weakly confirmed by a very faint dimming centered roughly around N30E35.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32651/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2024-08-09T19:41Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32652/-1
2024-08-09T18:09Z,29.0,-22.0,30.0,534.0,C,True,2024-08-09T12:53:00-CME-001,2024-08-09T12:53Z,"Measurement based on early frames of STEREO A COR2 imagery prior to a data gap and later frames of SOHO LASCO C3 imagery following an earlier data gap. Due to these gaps, the measurement is preliminary and approximate, based on the best fit between SOHO LASCO C3 and STEREO A COR2 imagery in SWPC_CAT.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32655/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,21.1,2024-08-09T22:12Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32656/-1
2024-08-10T01:40Z,1.0,31.0,45.0,887.0,C,True,2024-08-09T21:48:00-CME-001,2024-08-09T21:48Z,"SHOCK measurement of the fainter, wider portion of this CME traveling ahead of the leading edge.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32663/-1,M2M_CATALOG,SH,0,SWPC_CAT,running difference,,,15.0,2024-08-10T22:17Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32664/-1
2024-08-10T02:53Z,8.0,39.0,23.0,677.0,C,True,2024-08-09T21:48:00-CME-001,2024-08-09T21:48Z,Approximate analysis of the narrower brighter bulk that is based on the best fit with two coronagraphs but gives a longitude close to the longitude of the location of the associated flare.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32663/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2024-08-10T15:18Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32672/-1
2024-08-10T07:34Z,42.0,136.0,36.0,493.0,S,True,2024-08-10T00:12:00-CME-001,2024-08-10T00:12Z,Approximate analysis based on the fit with two coronagraphs. The source is far behind the NW limb.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32676/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2024-08-10T16:58Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32677/-1
2024-08-10T06:54Z,35.0,-3.0,21.0,787.0,C,True,2024-08-10T03:12:00-CME-001,2024-08-10T03:12Z,Measurement based on best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery in SWPC_CAT. Similar parameters were also obtained in StereoCAT.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32682/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,15.9,2024-08-10T20:48Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32683/-1
2024-08-10T08:10Z,19.0,-5.0,37.0,630.0,C,True,2024-08-10T03:24:00-CME-001,2024-08-10T03:24Z,Measurement based on best fit between SOHO LASCO C2/C3 and STEREO A COR2 in SWPC_CAT.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32684/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,13.0,2024-08-10T21:07Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32685/-1
2024-08-11T13:54Z,51.0,-164.0,34.0,340.0,S,True,2024-08-10T22:36:00-CME-001,2024-08-10T22:36Z,"Triangulated measurement between SOHO LASCO C2/C3 and STEREO COR2A, finding a high-latitude far-sided fit. The CME becomes more dimpled and accelerates into later frames, so this fit attempts to best capture the motion of the leading edge.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32703/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,14.8,2024-08-11T19:26Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32704/-1
2024-08-11T12:40Z,20.0,54.0,15.0,504.0,C,True,2024-08-11T05:48:00-CME-001,2024-08-11T05:48Z,"Triangulated fit between SOHO LASCO C2/C3 and STEREO COR2A, though the front is notably more faint in COR2A and hard to track beyond 10 Rs.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32701/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,9.9,2024-08-11T18:49Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32702/-1
2024-08-11T12:22Z,-21.0,-139.0,45.0,618.0,C,True,2024-08-11T07:00:00-CME-001,2024-08-11T07:00Z,Measurement of faint leading edge based on best fit between SOHO LASCO C3 and STEREO A COR2.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32709/-1,M2M_CATALOG,LE,1,SWPC_CAT,running difference,,,14.0,2024-08-11T22:02Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32710/-1
2024-08-11T13:51Z,-16.0,-139.0,45.0,529.0,C,True,2024-08-11T07:12:00-CME-001,2024-08-11T07:12Z,Measurement of faint leading edge based on best fit between SOHO LASCO C3 and STEREO A COR2.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32711/-1,M2M_CATALOG,LE,1,SWPC_CAT,running difference,,,11.0,2024-08-11T22:06Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32712/-1
2024-08-11T20:09Z,-47.0,-90.0,13.0,369.0,S,True,2024-08-11T11:00:00-CME-001,2024-08-11T11:00Z,"Measurement of faint and diffuse leading edge based on best fit between C3 and COR2A, along with approx. source location seen in UV imagery.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32713/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,9.0,2024-08-11T22:31Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32714/-1
2024-08-12T06:07Z,60.0,-148.0,12.0,491.0,S,True,2024-08-11T23:23:00-CME-001,2024-08-11T23:23Z,A very approximate analysis based on the best fit with two coronagraphs. The CME source is likely backsided.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32734/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2025-02-08T00:02Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32735/-1
2024-08-12T14:05Z,-30.0,-50.0,10.0,622.0,C,True,2024-08-12T08:00:00-CME-001,2024-08-12T08:00Z,Measurement based on source location and best fit between SOHO LASCO C2/C3 and STEREO A COR2.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32740/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2025-02-04T17:38Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32741/-1
2024-08-12T16:38Z,-9.0,-41.0,19.0,417.0,S,True,2024-08-12T08:24:00-CME-001,2024-08-12T08:24Z,Measurement based on source location and best fit between SOHO LASCO C2 and STEREO A COR2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32742/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2024-08-12T19:39Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32743/-1
2024-08-12T14:46Z,49.0,-60.0,20.0,672.0,C,True,2024-08-12T09:24:00-CME-001,2024-08-12T09:24Z,"Triangulated fit between SOHO LASCO C2/C3 and STEREO COR2A using the source of N35E75 as a basis, finding some westward deflection in the fit. Half of the front fizzles away in early C2, so this measurement is of the more stable front in the eruption.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32738/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.3,2024-08-12T19:00Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32739/-1
2024-08-12T17:27Z,-78.0,99.0,15.0,668.0,C,True,2024-08-12T12:36:00-CME-001,2024-08-12T12:36Z,Measurement based on source location and best fit between SOHO LASCO C2/C3 and STEREO A COR2.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32747/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2024-08-13T01:46Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32748/-1
2024-08-13T02:20Z,-79.0,110.0,16.0,753.0,C,True,2024-08-12T21:24:00-CME-001,2024-08-12T21:24Z,Measurement based on source location and best fit between SOHO LASCO C2/C3 and STEREO A COR2.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32751/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2024-08-13T12:49Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32752/-1
2024-08-13T11:31Z,-78.0,83.0,17.0,309.0,S,True,2024-08-13T00:12:00-CME-001,2024-08-13T00:12Z,Measurement based on source location and best fit between SOHO LASCO C2/C3 and STEREO A COR2.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32760/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2024-08-13T19:43Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32761/-1
2024-08-13T15:56Z,-73.0,62.0,20.0,318.0,S,True,2024-08-13T04:48:00-CME-001,2024-08-13T04:48Z,Two spacecraft measurement of the leading edge based on source location and best fit between SOHO LASCO C2 and STEREO A COR2.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32767/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.0,2024-08-13T20:14Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32768/-1
2024-08-13T14:18Z,-77.0,82.0,13.0,459.0,S,True,2024-08-13T06:24:00-CME-001,2024-08-13T06:24Z,Measurement based on source location and best fit between SOHO LASCO C2/C3 and STEREO A COR2.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32764/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2024-08-13T19:53Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32765/-1
2024-08-13T20:05Z,12.0,-70.0,22.0,362.0,S,True,2024-08-13T09:48:00-CME-001,2024-08-13T09:48Z,Approximate analysis based on the source location and confirmed by a good fit with two coronagraphs.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32757/-1,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2024-08-13T17:25Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32758/-1
2024-08-13T23:29Z,-38.0,39.0,31.0,285.0,S,True,2024-08-13T10:12:00-CME-001,2024-08-13T10:12Z,Approximate analysis based on the best fit with two coronagraphs and on the perceived center of the source filament.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32754/-1,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2024-08-13T16:49Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32755/-1
2024-08-13T19:34Z,5.0,-165.0,47.0,611.0,C,True,2024-08-13T14:26:00-CME-001,2024-08-13T14:26Z,"Measurement assuming far-sided source given no major eruptions on the Earth-facing disk, possibly associated with GONG far-sided spots. Measurement incorporates SOHO C2 and C3 imagery only.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32763/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,14.0,2024-08-13T20:33Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32769/-1
2024-08-14T07:36Z,74.0,32.0,17.0,314.0,S,True,2024-08-13T20:12:00-CME-001,2024-08-13T20:12Z,Measurement made estimating source latitude and longitude based on EUV imagery and use of SOHO C2/C3 coronagraph imagery.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32777/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.0,2024-08-14T00:50Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32778/-1
2024-08-14T10:02Z,-39.0,86.0,38.0,328.0,S,True,2024-08-13T23:12:00-CME-001,2024-08-13T23:12Z,Two spacecraft measurement using early frames of SOHO/STEREO A which considers multiple disjoint areas of outflow associated with the eruption as one bulk.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32780/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.0,2024-08-14T01:37Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32781/-1
2024-08-14T12:24Z,14.0,81.0,10.0,386.0,S,True,2024-08-14T03:12:00-CME-001,2024-08-14T03:12Z,Measurement based on source location and best fit between SOHO LASCO C2 and STEREO A COR2. This CME had already overlapped with CME: 2024-08-14T04:12Z by the time it was visible in SOHO LASCO C3.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32797/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2024-08-14T17:03Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32798/-1
2024-08-14T07:52Z,-42.0,121.0,13.0,804.0,C,True,2024-08-14T03:48:00-CME-001,2024-08-14T03:48Z,Measurement based on source location and best fit between SOHO LASCO C2/C3 and STEREO A COR2.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32802/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2024-08-14T17:28Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32803/-1
2024-08-14T10:29Z,12.0,84.0,30.0,574.0,C,True,2024-08-14T04:12:00-CME-001,2024-08-14T04:12Z,Measurement of the bulk portion based on the approximate source location and best fit between SOHO LASCO C3 and STEREO A COR2 imagery.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32788/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.3,2024-08-14T12:49Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32789/-1
2024-08-14T15:28Z,-2.0,71.0,29.0,605.0,C,True,2024-08-14T08:00:00-CME-001,2024-08-14T08:00Z,Very uncertain analysis based on the fit with two coronagraphs. No clear on-disk coronal signatures have been found for this CME.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32815/-1,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2025-02-07T00:59Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32818/-1
2024-08-14T13:53Z,19.0,-4.0,30.0,616.0,C,True,2024-08-14T08:23:00-CME-001,2024-08-14T08:23Z,"Measurement of the brighter, bulk portion based on the approximate source location and best fit between SOHO LASCO C3 and STEREO A COR2 imagery. Multiple measurements resulted in speeds ranging from 514 to 700 km/s.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32795/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,18.5,2024-08-14T16:17Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32796/-1
2024-08-14T12:50Z,-44.0,137.0,13.0,823.0,C,True,2024-08-14T09:12:00-CME-001,2024-08-14T09:12Z,Measurement based on best fit between SOHO LASCO C2/C3 and STEREO A COR2.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32804/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2024-08-14T18:26Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32805/-1
2024-08-14T15:50Z,7.0,60.0,36.0,637.0,C,True,2024-08-14T09:48:00-CME-001,2024-08-14T09:48Z,Very uncertain analysis based on the fit with two coronagraphs. No clear on-disk coronal signatures have been found for this CME.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32819/-1,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2024-08-18T15:08Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32820/-1
2024-08-14T18:40Z,-24.0,64.0,30.0,496.0,S,True,2024-08-14T10:24:00-CME-001,2024-08-14T10:24Z,Very uncertain analysis based on the fit with two coronagraphs. No clear on-disk coronal signatures have been found for this CME.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32821/-1,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2025-02-07T01:05Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32822/-1
2024-08-14T18:10Z,3.0,65.0,27.0,509.0,C,True,2024-08-14T10:36:00-CME-001,2024-08-14T10:36Z,Very uncertain analysis based on the fit with two coronagraphs. No clear on-disk coronal signatures have been found for this CME.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32823/-1,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2025-02-07T01:06Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32824/-1
2024-08-15T03:36Z,6.0,-71.0,16.0,1382.0,O,True,2024-08-15T00:53:00-CME-001,2024-08-15T00:53Z,"Best fit measurement of extremely diffuse leading edge. Only two frames of COR2A, two frames of C2, and one frame of C3 were able to be used due to the faintness of the event. However, the best fit parameters match the candidate source location well.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32827/-1,M2M_CATALOG,LE,1,SWPC_CAT,running difference,,,9.0,2024-08-15T23:29Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32828/-1
2024-08-15T12:49Z,-32.0,90.0,32.0,349.0,S,True,2024-08-15T03:12:00-CME-001,2024-08-15T03:12Z,Measurement of extremely faint leading edge using best fit between coronagraphs.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32831/-1,M2M_CATALOG,LE,1,SWPC_CAT,running difference,,,10.0,2024-08-16T01:47Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32832/-1
2024-08-15T16:15Z,44.0,129.0,28.0,642.0,C,True,2024-08-15T10:00:00-CME-001,2024-08-15T10:00Z,Approximate analysis based on the best fit with two coronagraphs. The CME seems to be more far-sided that the apparent source of this CME - a loop on/behind the NW limb seen in AIA imagery.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/32812/-1,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2024-08-20T11:29Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/32813/-1
